timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626903210217,28,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,28,600,0
1626903210853,10,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,10,0,0
1626903210230,31,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,31,601,0
1626903210846,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903210863,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903211147,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903211163,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903212050,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,4,0,0
1626903212066,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,4,0,0
1626903212354,4,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,4,0,0
1626903212370,4,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,4,0,0
1626903212658,3,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903211447,11,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,11,1203,0
1626903212674,3,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903211464,11,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,11,1202,0
1626903213562,24,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,24,0,0
1626903213577,25,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,25,0,0
1626903214486,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,4,0,0
1626903214502,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,3,0,0
1626903215390,3,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,3,0,0
1626903212661,31,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,31,2701,0
1626903215405,2,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626903212677,30,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,30,2700,0
1626903215692,14,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,14,0,0
1626903215708,12,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,12,0,0
1626903216006,13,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,13,0,0
1626903215393,27,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,27,599,0
1626903216021,12,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,12,0,0
1626903215407,24,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,24,602,0
1626903216019,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626903216033,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903216321,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903216334,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903217222,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903217236,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,4,0,0
1626903217526,4,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,3,0,0
1626903217541,3,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,3,0,0
1626903217830,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626903216621,11,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,10,1203,0
1626903217844,3,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903216635,10,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,10,1202,0
1626903218735,21,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,21,0,0
1626903218746,28,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,28,0,0
1626903219657,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903219675,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,4,0,0
1626903220560,2,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626903217835,26,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,26,2702,0
1626903220580,4,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,4,0,0
1626903217847,36,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,36,2701,0
1626903220862,14,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,14,0,0
1626903220884,11,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,11,0,0
1626903221176,15,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,15,0,0
1626903220563,29,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,29,599,0
1626903221195,13,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,13,0,0
1626903220584,24,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,24,600,0
1626903221191,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903221208,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626903221491,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903221510,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903222393,8,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,8,0,0
1626903222411,6,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,6,0,0
1626903222701,20,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,20,0,0
1626903222719,6,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,6,0,0
1626903223021,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626903221792,32,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,32,1201,0
1626903223026,3,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903221811,15,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,15,1203,0
1626903223925,13,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,13,0,0
1626903223929,23,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,23,0,0
1626903224839,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903224852,8,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,8,0,0
1626903225742,2,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626903223025,18,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,18,2701,0
1626903225760,2,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626903223029,33,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,33,2700,0
1626903226044,22,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,22,0,0
1626903226062,15,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,15,0,0
1626903226368,28,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,28,0,0
1626903225744,50,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,50,602,0
1626903226378,27,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,27,0,0
1626903225762,42,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,42,601,0
1626903226396,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626903226405,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903226698,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,303,0
1626903226705,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903227605,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903227607,7,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,7,0,0
1626903227908,3,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,3,0,0
1626903227914,4,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,4,0,0
1626903228211,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626903227001,10,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,10,1205,0
1626903228219,3,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903227006,14,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,14,1202,0
1626903229116,17,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,17,0,0
1626903229122,32,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,32,0,0
1626903230034,24,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,24,0,0
1626903230054,9,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,9,0,0
1626903230958,9,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,9,0,0
1626903228216,50,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,50,2702,0
1626903230963,8,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,8,0,0
1626903228222,49,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,49,2700,0
1626903231268,16,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,16,0,0
1626903231271,19,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,19,0,0
1626903231585,20,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,20,0,0
1626903230968,36,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,36,601,0
1626903231590,19,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,18,0,0
1626903230971,38,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,37,600,0
1626903231605,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903231609,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,299,0
1626903231905,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903231908,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903232807,17,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,17,0,0
1626903232810,14,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,14,0,0
1626903233125,10,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,10,0,0
1626903233124,11,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,11,0,0
1626903233435,6,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,6,0,0
1626903232206,34,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,34,1201,0
1626903233436,5,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,5,0,0
1626903232209,29,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,29,1204,0
1626903234341,18,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,18,0,0
1626903234341,43,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,43,0,0
1626903235259,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903235284,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,3,0,0
1626903236162,6,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,6,0,0
1626903233441,27,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,27,2701,0
1626903236187,2,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626903233442,48,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,48,2699,0
1626903236469,11,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,11,0,0
1626903236489,11,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,11,0,0
1626903236781,20,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,20,0,0
1626903236169,31,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,31,601,0
1626903236800,11,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,11,0,0
1626903236189,22,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,22,600,0
1626903236801,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903236811,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903237101,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903237112,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903238002,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903238015,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,3,0,0
1626903238306,3,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,3,0,0
1626903238318,3,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%2249301e10-8f3b-4d69-9c92-f62b08a6b0c0%22,3,0,0
1626903238609,3,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626903237401,9,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1179,3813,2,2,null,9,1202,0
1626903238622,4,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626903237412,10,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1205,3813,2,2,null,10,1204,0
1626903239514,26,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1798,2,2,http://192.168.56.101/api/posts/update/foo,26,0,0
1626903239527,30,UpdatePost,200,OK,Editor 1-2,,true,,182,1824,2,2,http://192.168.56.101/api/posts/update/foo,30,0,0
1626903240440,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,4,0,0
1626903240458,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,3,0,0
1626903241345,4,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,4,0,0
1626903238612,34,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1184,4354,2,2,null,34,2703,0
1626903241361,4,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,4,0,0
1626903238626,37,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1107,4380,2,2,null,37,2702,0
1626903241648,12,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,12,0,0
1626903241664,12,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,12,0,0
1626903241960,13,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,13,0,0
1626903241349,25,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,25,599,0
1626903241976,16,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,16,0,0
1626903241365,28,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,28,600,0
1626903241973,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903241993,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903242273,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626903242293,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626903243175,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,717,1244,2,2,http://192.168.56.101/api/posts/0c4f91bd-06a9-4a55-b8b3-463921d6d001,3,0,0
1626903243194,6,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,743,1244,2,2,http://192.168.56.101/api/posts/49301e10-8f3b-4d69-9c92-f62b08a6b0c0,6,0,0
1626903243480,4,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%220c4f91bd-06a9-4a55-b8b3-463921d6d001%22,4,0,0
